tweet_id	reply_id
972285040695496707	972490292954877954|
972285802230304769	972295979444600834|
972286546786357248	972290125215490050|
972287066389311488	972344088312860672|
972287271712931840	972287544917336064|
972287869258780673	972317694862139394|
972287941308542977	972293946368913409|
972288492653961216	972289074068410368|
972288859978387456	972290462101860352|
972289791076249600	972294988401868801|
972290283567120384	972381250643099649|
972290674014928896	972640040714153984|
972290831246819328	972291721169129472|
972291174273753089	972307753917190144|
972291371162918912	972292295193255936|
972291507406458880	972291892229521408|
972291660578045952	972291832162889729|
972291950782046209	972391848487653376|
972291995619282944	972293183387430912|
972292506401505280	972294380982882306|
972292608138661889	972295422889857029|
972292919108472832	972293204090458112|
972292984799576064	972308062592618496|
972293041284435974	972302203024273408|
972293117385691141	972293566004264961|
972293165448282113	972300875300405248|
972293325469421570	972352063622361094|
972293346436763649	972294002614685697|
972293484093890560	972364867612151808|
972293824650326017	974024243456327680|
972294216972824579	972295808598069254|
972294249700982784	972296797162037249|
972295450660282368	972468430929584128|
972295978815455232	973015538996858882|
972296233778806784	972383053409435648|
972296324098871296	972296650432634882|
972296373977731073	972300194120335360|
972296438959849472	972297951417651200|
972296650432634882	972298085840797696|
972297720542134274	972442722660503552|
972297764469116928	972299482774810624|
972297958803750912	972300857143328768|
972298085840797696	972298502087864320|
972298453740130305	972312255340732416|
972299058852368384	972299535589535744|
972300191784042496	972452747323887616|
972300243487227904	972303913280876544|
972300456205651969	972301774865367041|
972300501160165376	972324007252037633|
972301304818294784	972346636197355522|
972301671941509120	972310545352228864|
972301904364605441	972303365634973696|
972302184837677063	972304528442904577|
972302293063426048	972305817956335616|
972302842542276609	972585464468328449|
972303655708717056	972456801512968193|
972303755621294080	972304293427494912|
972304590535319554	972447981151707137|
972304711608078337	972344159154720768|
972304758441684992	972585078067900416|
972304906265776128	972659323183616001|
972305059248734208	972311203904131073|
972305611399376896	972445882422628352|
972305912915472384	972332745434238976|
972306048722882560	972315055214809088|
972306049884655616	972314999736516608|
972307314316161024	972312272830779392|
972307492695953410	972311823499358209|
972308109992411137	972316477142347776|
972308693562863617	972318711888531457|
972308893920407552	972309700954869760|
972309591961800704	972310111661314048|
972309699906490368	972311636307578880|
972309762212814849	975461069568266240|
972310933673529345	972331948705185792|
972311108739653632	972311944056262656|
972311709640609792	972312624699527168|
972311810836635648	972313457159786496|
972311823499358209	972313210157174784|
972312487646330880	972313470015328256|
972313199457554432	972318338197041152|
972313307163054080	972320542446555137|
972313678379876352	972521498719043585|
972315405770354688	972365105370357761|
972315473227345920	972317793906380800|
972316146014724096	972469000675487746|
972317085207539712	972470763805659136|
972317494521356289	972317892720066561|
972317508362522624	972318485962481664|
972317534170091521	972426875732717568|
972317618479677440	972650864950300673|
972317873828855808	972319139653091328|
972318369851490304	972318808584069121|
972318617697169409	972319482483011584|
972318717722943488	972320950862647296|
972319752654909442	972320525874810884|
972319908427194369	972320347725942784|
972319913191886849	972321809260478465|
972320760097378305	972327075326476288|
972320824907784193	972321799492067332|
972321233026015234	972325382656593920|
972321450878291968	972324703405711360|
972321473997152256	972322177537269760|
972321534063857664	972324218586136576|
972321622278381568	972403553347125249|
972322177537269760	972325048018116613|
972322415236861953	972660452076457984|
972322450150010880	972323033615618049|
972322597890351104	972322880406147072|
972322629020520449	972322898621927424|
972322741008310272	972424921287716864|
972325048018116613	972325259885010944|
972325852066152448	972338385519038465|
972326243889692672	972450780509888512|
972326294254841856	972327396383715328|
972326299887861760	972326300802342912|
972327396383715328	972330891581280256|
972327890799882241	972456210938171393|
972328425464635392	972471000750280704|
972329544521846784	972347101203124224|
972329668551393281	972357723147915264|
972332486943498242	972338309560258561|
972332515141738498	972333459065643009|
972333764205596672	972334805634441216|
972334805634441216	972357704009338880|
972334850182180864	972335601981755393|
972335474399498240	972336202987835393|
972335989145374720	972398444462604289|
972336881814847493	972337185121710081|
972337212695175169	972357506650595328|
972337645861863424	972339255828770816|
972337832265007105	972341292054274048|
972338301490384896	972341398019063809|
972338314505310209	972346022704791552|
972338523826135041	972346124639047681|
972339308530200576	972344194806177792|
972340019078692869	972571133693263878|
972340129275658241	972340130131267585|
972340132928868353	972340133834862592|
972340202973945856	972345496621801473|
972340502602403840	972342818336370689|
972340793062182912	972343508630568962|
972341222114172928	972342215409156101|
972341292054274048	972385337589817344|
972341531301548033	972397999744798720|
972342316324216833	972342930303168513|
972342818336370689	972490227116896256|
972343793742635008	972442404170027010|
972343802970148870	972356817043931138|
972344624328011777	972654981764567045|
972345058342051840	972353975050735616|
972346124639047681	972346663250444288|
972347290114441216	972347478191124480|
972347599939362816	972350427529392128|
972348520320720896	972374402468843520|
972348573533851648	972357746501849089|
972348998337155072	972574810193743872|
972353236672958464	975233344245043201|
972353656401010688	972384180641325058|
972353916485734402	972489490425090048|
972354304962015238	972354815576559616|
972355512779051008	972469291328012288|
972356171410673665	972443264111476736|
972356787620913153	972748726086152193|
972356907683012608	972357329135030272|
972357357840707584	972358540185792513|
972358899595726848	972374075019476994|
972359443601088512	972360788307578880|
972359930157174784	972467657545936898|
972360188022767616	972471175900270593|
972361555902894080	972427932571439106|
972363222861918209	972846948154720256|
972363292550225920	972365647492497409|
972363481210073088	972364127552274432|
972363816800366592	972408240377036802|
972365400179556352	972370657957765120|
972366446889070592	972492427650093056|
972366495652212736	972374266590117889|
972367313927311360	972460013628411904|
972367376875323394	972611539067985920|
972368568250699776	972381578553946112|
972368863877910530	972369895068495873|
972369543652835328	972509164550356993|
972370696696340480	972432059707854849|
972370707865780225	975128244797100032|
972371408092352512	972376237447532544|
972371458876944384	972371656751665152|
972371913149267968	972373636572041216|
972373423035994114	972505136747765760|
972373635481481216	972374556194123776|
972374126194282496	972374355828269057|
972376057977491456	972566993995030529|
972377168239058945	972377619516870657|
972378887400443904	972441171908755456|
972380637113012224	972513481026101258|
972381578553946112	972382508401774592|
972385189388214272	972386098075725824|
972385293952167936	972458986338430977|
972385457068789760	972388257249054721|
972385482976964609	972385484000452608|
972386169035153409	972387127035080704|
972386482336956417	972388070967398400|
972386898374049793	972387139857141760|
972387150166507520	972389624793485312|
972387361915944961	972493240472621057|
972387607526236162	972389768972636161|
972387777483542528	972528965037502464|
972388696413655040	972389904452759552|
972389768972636161	972394061717037056|
972390185211064320	972392519416688642|
972390534198317056	972411228466315264|
972392800179359744	973502893285367808|
972393553170087936	972407472911679488|
972393602218385410	972395282213298177|
972394817635438593	972403331984322561|
972394972115816448	972395765229289472|
972395637948993536	972397011096895489|
972396700345290752	972397691383644162|
972397889896042496	972506140557819905|
972398340909518849	972399942315724800|
972398930343464960	972399311169511424|
972399017429696512	972491272161234945|
972399269138259969	972642093486063616|
972399345705345024	972399828759121920|
972399942315724800	972401671132385280|
972400116572225536	972403124366381057|
972400384231792640	972418474298486784|
972402020039712768	972463171628863489|
972402024489934848	972597766038974464|
972403124366381057	972412379614121984|
972403974346289154	972413371168514049|
972404130986696705	972408327895359489|
972405714789519360	972431747559448577|
972405764416405504	972487630536478720|
972407373636579328	972450660515041281|
972407643141754880	972410930784030720|
972408113054863360	972409534647029761|
972408460359929858	972477343490039808|
972408656942813185	972446276498444288|
972410345062060032	972416463553400833|
972410921481134080	972412807231700993|
972411981331386369	972413118654681088|
972412711740084225	972427234375069696|
972413251148398592	972413994983190528|
972413680515190784	972422499966308352|
972414533565321217	972417613807734784|
972415034432241665	972422758561918976|
972415139667496960	972416537070940165|
972415480907444224	972417613690212352|
972415666329399296	972425150208598016|
972416624891490304	972424074390638592|
972416946137264128	972417719998926848|
972417783240773632	972447495619055620|
972418492187193350	972442181406425090|
972418542833422336	972419365969723393|
972419366452162562	972425334997078016|
972419491819937792	972419494252564480|
972420040585891841	972487880173121538|
972421011659423745	972422512578564096|
972421237237538816	972421417735262209|
972421271710400513	972428225426132993|
972421372273135621	972715404639453184|
972423064695656448	972488069805899776|
972428225426132993	972431177733697537|
972429614239965184	973011452075233280|
972431264820219905	972521065095118849|
972432225030451200	972488679489929216|
972432554564444160	972432556137295879|
972434093542539264	972435264105676800|
972434732418990080	972443576700305409|
972435613289930754	972508855249850369|
972435829929918464	972437788753772544|
972436535801995265	972713618302267394|
972437265552064512	973006376564764672|
972437796840509440	972443448136650752|
972438168950755328	972442052335161345|
972438697978179585	972595779042009089|
972438792538935296	972440417093541893|
972439261059473408	972440905180499968|
972440307332714496	972441560053886978|
972440460747829248	976351395958882304|
972440734191190016	972444337739939840|
972441075800596480	972445142060691456|
972441171908755456	972448742858145794|
972441820339712001	972459696836792320|
972442181406425090	972464043217727488|
972443342142308352	972447236213919744|
972443393115742209	972445784322002944|
972443921262325760	972446941282959360|
972444106512355329	972444575121006594|
972444113667870720	972470083795800065|
972444337739939840	972445528788275200|
972445212982370306	972445663723073536|
972445267994722304	972458304151740416|
972445459921997824	972447611486601216|
972445784322002944	972449996846059520|
972445853322481665	972447767606931456|
972446191282728962	972448083836620800|
972446203005763584	972508356442238977|
972446637065932801	972448268784492544|
972447134376054784	972455399411671040|
972447911106682880	972454942769283072|
972448333036888064	972625553474732033|
972449490777985025	972478174385782784|
972449494070685701	972483976676786176|
972449712358985729	972450547696414720|
972449864561889280	972467035035848704|
972450073316540416	972792390611324929|
972450245035614208	972451829446529024|
972450793096916992	972509766944808961|
972450866375614464	972451184312242178|
972451570494435330	972454216110354433|
972451971406974976	972596903581028354|
972452794035777536	972467050005360641|
972453057492672512	972465972534743047|
972453091009224704	972454918832275457|
972453339039518720	972527066754306049|
972454308498288640	972471707071139842|
972455420181778432	972460859489431553|
972455835229069312	972456136971403264|
972456570809409536	974082394151059458|
972456777253052416	972458592724021253|
972457150550290433	972778194586644480|
972457165058396160	972495085018509312|
972457261682618369	972459620081061888|
972457288014422017	972458086660280320|
972457526003490821	972485124498624513|
972458245867544576	972461878717825024|
972458592724021253	972515963856801792|
972458726006382592	972521963133444099|
972459438564085760	972460646506758144|
972461169322668032	972567071560265728|
972461274058645504	972465379250380800|
972461374097018881	972461692423671808|
972461796119531521	972477238242349058|
972462450355376128	972475539415076864|
972462494085238784	972463595723378688|
972463257641472000	972467617851215872|
972463506384617474	972465955166179333|
972464139774853121	972470189395775488|
972464154979291136	972466618692337664|
972464213556805633	972467160021917696|
972465052975378432	972466085504184320|
972465698327871488	972465700366241793|
972466192442122240	972472970596806656|
972466651521306624	972497138574819330|
972466766050885632	972468597514784768|
972467617851215872	972478637596397568|
972468169431535617	972539876351594503|
972468359693520903	972491887209828353|
972468365464932352	972507734347304960|
972469000675487746	972573872263454726|
972469011177967617	972470966797373445|
972469991143591936	972726184508362752|
972470212846026752	972471368678871047|
972470503590985728	972471849106817026|
972470675163185157	972474642102439936|
972471557447737345	972472526772326400|
972471797529661440	972472289840324609|
972473280958517248	972536733375090688|
972474866745139200	973888196957409280|
972475129480601602	972475477205094402|
972476101636382721	972476724750573568|
972477180398665729	972856793398497281|
972478130056253440	972479662055047169|
972479258105966592	972479719768838144|
972479277596889088	972482768645967872|
972479387114328065	972549515667542017|
972479431968256001	972491691239251970|
972479662055047169	972480602854383623|
972479662847705088	972484525954617346|
972479917240848384	972480289237815302|
972480074933985282	972480615634423810|
972480089811283968	972484565657845760|
972480238641958912	972510996555358208|
972480848758034433	972481366771294208|
972481525706043392	973193816206467073|
972481604684865536	972491688567599104|
972481645533114369	972482557949415425|
972481793600483330	972495696053055496|
972481920394235905	972567267505401856|
972483694438035456	972485222590803968|
972484622830489603	972486455632199680|
972484788551651334	972485906312523776|
972485276638633986	972485667866468352|
972485666583011328	972541050790268929|
972486196453691392	972492766910603269|
972486317098590208	972564908058476550|
972486398618972162	972487138880102402|
972486409696305152	973209465632804865|
972486741343977472	972541704032215041|
972486821337796609	972493820578422784|
972487311337275392	972487692083580928|
972487863655809025	972519960667967489|
972488768522506245	972490421535420417|
972489016053518342	972540759441207296|
972490751501271045	972493120553275392|
972491174161330176	972496718909624321|
972491233670123520	972501666170851328|
972491618250121216	974660562394198018|
972491859305037824	972504122665533440|
972492168496582656	972548078086520833|
972492558181064704	972494933977436161|
972493357464408065	972494406644355073|
972493416490782724	972493947007324167|
972493620757479424	972535816525418496|
972494934912749572	972495340002840578|
972495233358458880	972498071383834628|
972495744409178112	972504684165464064|
972496083178917888	972509302748532748|
972496416558977024	972701649255968768|
972496705693405184	972570507257241602|
972496821913341953	972537707233796096|
972496859100008448	972505002794201088|
972497137245347840	972540322730463232|
972497800784068608	972507051707502592|
972498460707450880	972542364068864001|
972499325476519936	974169862988861440|
972499689122795520	972791380291420166|
972500248294764546	972506017811587072|
972500529225007104	972540429534101504|
972500569519677441	972501259679870976|
972500606375079936	972818118576754688|
972500899695390725	972590612196229120|
972500981064847362	972547652930953217|
972501588400058368	972508951005859840|
972502135769321472	972503140003180544|
972502270050004993	972515511014772736|
972502440330350593	972507914740097024|
972502695113261056	972505703230291968|
972502972088377344	972502975972347904|
972503014576656384	972810985500282880|
972503361214992384	972509648304640002|
972503694586466304	972504145071689728|
972504132220223489	972505308147933184|
972505002794201088	972507721303027712|
972506476890677248	972507020023779328|
972506571677880320	972508504081813505|
972507063057371141	972511526891372544|
972507158079328256	972516142752333825|
972507420260839424	972510147456131072|
972507582295363585	972512609193922561|
972507652705148928	974693729792602112|
972507754215755776	972608013965160449|
972507929973809153	972509318170882048|
972508890892926976	972509464732585984|
972509855163518976	972510419041398784|
972510147456131072	972510866963800064|
972510392256675840	972549146698805249|
972510866963800064	972518637931200513|
972510876535320579	972511291444142080|
972511131666395137	972511807628865536|
972511526891372544	972512631545323520|
972511703882784769	972522810563112960|
972511807628865536	972515622440628224|
972512506487898112	972532988205465601|
972512727301279744	972521586350788609|
972512853960871936	972513141321019392|
972513460159475712	972515382329249794|
972513481026101258	972517737921761280|
972513649532301313	972514061870133248|
972513973336555521	972514586292232192|
972514756677468160	972541413148655616|
972514870179647488	972515023984709632|
972515019719151618	972517084704985092|
972515870223355905	972518236867702785|
972515908861165571	972516855431794689|
972516180052201472	972530950608379905|
972516692571045892	972520755182424064|
972516806853193729	972523767669841920|
972516888235380737	973166973428396032|
972517089884897285	973315053695873024|
972517319493627904	973059379988697089|
972517512171671552	972518710098448385|
972517640676638720	972529193379508224|
972517685228695552	973028926325952518|
972517737921761280	972523679321088000|
972517742011064320	972519748209659906|
972518364005519360	972537617567944704|
972518637931200513	972583088889978886|
972518843418636288	972530593803264000|
972519084905631744	972857975630172160|
972519545062805504	974322286609092609|
972519632023183360	972533934985637888|
972520083934212096	972520505445003264|
972520769325543424	972522212493230081|
972521197727633409	972547170967740417|
972521781574733824	972555575488909314|
972521853888626688	972522195053314049|
972522142083399680	972523527902408704|
972522210735902720	972617098244505600|
972522261528891392	972522562575110144|
972522430559375360	972711272478261255|
972522929585115136	972636442223456256|
972523896124534787	972539858504753152|
972524944398614528	972831132545843200|
972526264237154305	972527657937178624|
972526784863449092	973327079990206465|
972526973103861761	972528638288695297|
972527580757807104	972594656587472896|
972527657937178624	972528405055930368|
972527817824002048	972528212881244160|
972528317185253376	972530483308371969|
972528875325419521	972530317352464385|
972528878089469952	972533446898696192|
972528889699487744	972610731442167814|
972530194203496448	972556524198473735|
972530633082843137	972538161766248449|
972531001489584128	972531003913797632|
972531540667150336	972532607744335872|
972532092499357697	972872747708813312|
972532545479954432	972557020745396224|
972532570842914817	972538578671632390|
972533168220852226	972534140166795264|
972533260608819200	972534021535289352|
972533743788445697	972534840254898176|
972533858418745345	972535581099089922|
972534180973133824	972537620503736320|
972534867375239168	972555952238014464|
972534906709528576	972572285759606791|
972535581099089922	972563494070562816|
972535597066633216	972537550379286534|
972535600896204800	972536183384346626|
972536011749117952	972601301619023873|
972536934454235143	972655499584958464|
972537025256542208	972540529937301504|
972537185948770304	972538881638715393|
972537794282188801	972553907162570753|
972538115901607937	972539945104502784|
972538220448747520	972538732585930752|
972538439789883394	972538942695378946|
972538632425762816	972539333197508609|
972538884025475072	972543707303079943|
972539117157388290	972540476296491009|
972539220513476610	972544653932318722|
972539347449737216	972548430395576323|
972539617508405248	972541374565249024|
972539830008733696	973326943348178944|
972540429534101504	972668189522919424|
972540611566895104	972544682495488000|
972540630839816198	972549852046520321|
972540936151592960	972542121512026112|
972541130628845569	972586732586782722|
972541474721198086	972613137810812930|
972541555977285632	972542172124688384|
972541588869033985	972632796782002176|
972541725012119552	972710978889564166|
972541779609247744	972582830579560449|
972542764947853317	972543896482992128|
972542996272082944	972550901897551874|
972543540512378880	972544913165430786|
972544047079415809	972592416665485312|
972544232694038529	972560878951456769|
972544239170179073	972940593323233281|
972544400248143872	974369194803449856|
972544426584231936	972545789267529729|
972545533624565765	972638287025360897|
972545607977127936	972546291648618498|
972546069602037761	972547101216292864|
972546639893291008	972809400732803072|
972546924598513669	972547983488311301|
972547139623641088	972549389917896704|
972547210360623104	972567011334152192|
972547884217348096	972659398739816449|
972548200904130560	972550280695906306|
972548625225146368	972550295527084032|
972548820855918593	972578878395908098|
972549121939787778	972551613058609155|
972549517588516864	972550885887889408|
972549917548916736	972550748100841473|
972550219450716160	972841199781507073|
972550537580367872	972552321698861057|
972550853323378688	972845516760416256|
972551733648986114	972678845282177024|
972552480767856640	973112815090364416|
972552542730285056	972553108885770240|
972552783684661249	972568536286511104|
972553079609475072	973188521417682945|
972553699909398530	972555603313872897|
972554173748338689	972554832514084865|
972554277116932097	972556301866762246|
972555214199902209	972558355825856512|
972555360014880768	972731271972622336|
972555525966761986	972737340090343425|
972555678085779457	972557198076403713|
972555695324323840	972564585050968064|
972555790748876802	972561526254198784|
972556566426775553	972559898553798656|
972556976734527489	972567106813415425|
972557086751121408	972598095786717184|
972557148235411456	972557496656257026|
972557410656235521	972566707511455744|
972558139089391616	972558726539497472|
972558455033745409	972582286951636993|
972558618720722945	972646220010176513|
972558726539497472	972559111413002242|
972558847989526528	972603957531967488|
972558971692310529	972576891914805248|
972559409401430018	972559948096909312|
972559526246445056	972560963311464449|
972559842161274880	972590524233285633|
972561251778924545	972567534980431872|
972561447707344897	973205429584105472|
972561486710296583	972561899882778624|
972561544365133824	972708963837005824|
972562205156638720	972575657325625345|
972562557394477056	972566484936482822|
972562664294580224	972563203979972608|
972563099348881409	972610059514490883|
972563247160274947	972576732330053632|
972563736182558721	972564185879072770|
972564185262542848	972565107975839746|
972564245786308608	972603792310132736|
972564476158447616	972565866863833088|
972564972852170752	972565597098713088|
972565800648364032	972567006108110851|
972566676800724992	972725597959897088|
972566707511455744	972799268053536768|
972566768483840000	972566770560061440|
972566980006785024	972578430557589504|
972567022532902912	972575850108522496|
972567106813415425	972568703819710465|
972567130230095873	972575850590822400|
972567499958087681	972570705643655168|
972567550830751744	972740864157126656|
972567846869000192	972569351411859456|
972568024401227776	972568367784607744|
972568106395516928	972569183954366464|
972568394775060481	972710566237126656|
972568868215513088	972572659790811136|
972568912083726338	972569923896709121|
972568964718104576	972569349767667712|
972569798553907200	972577811348140032|
972570206546681857	972572408136785920|
972570804985778181	972570806831198216|
972571076755644416	972572081534767105|
972571080308162560	972573320339251206|
972571225699635200	972588572774666241|
972571597369479168	972572619202613248|
972572724806680576	972573784183058432|
972572784562987008	972605764882911232|
972572944143650822	972651240294440960|
972574331866898434	972601775797800960|
972574551258419200	972575390861426688|
972574700382584833	972575448969502720|
972576351457816576	972579055932444672|
972577335689039872	972685181361557504|
972577784555065352	972587454082543616|
972577913471193089	972610050261901312|
972578277851353088	972586237423910912|
972579379233673216	972619801129451520|
972579468832362498	972581221476728833|
972580072854048769	972709956502859776|
972581480307286017	972608794164383745|
972581637455167488	972649245919637504|
972581685064814592	972600954716647424|
972581857341603842	972582120207077379|
972581981811863553	972582916172677122|
972582810333728769	972583305303470082|
972583088889978886	972583377617477634|
972583793352568834	972586205589024768|
972584013180305409	972597252450549760|
972584094273015808	972584541671051264|
972584541671051264	972585488828821504|
972584942277484546	972594300465963008|
972585078067900416	972839758002053120|
972585290857672704	972589658168274946|
972585565907496960	972741775315128320|
972585581506113542	972587663109877760|
972586247750389763	972586648889364480|
972586377324896256	972589371768623106|
972586589590192128	972599842986864640|
972586590533976065	972588363378253826|
972586879525801985	972592881377591296|
972586956625403904	972592385153753088|
972587085264601088	972608494884081665|
972587242513317888	972587741224476672|
972588348593319937	972605356592500736|
972588363378253826	972596505206050816|
972588556563738624	972593454378205185|
972589608193183744	972590738604163072|
972590985061511168	972813234590937092|
972591379779149826	972593434883182593|
972591681743835136	972592247861600257|
972592628662460416	972598262271131648|
972592881377591296	972594188406743040|
972592902563139591	972813974185050112|
972593022142644225	972617552261271552|
972593346005913601	978481131518652416|
972593567578378241	972606070005919744|
972594300465963008	972639341561266176|
972594392249716736	972596618158575616|
972594503184977920	973213083039666176|
972595555523325952	972596953941880832|
972596314658787334	972967886057885696|
972597208703959042	972624156104773633|
972597482487197696	972603262967992322|
972597616390410241	972598876426391553|
972597667674013696	972605591511220224|
972597701744447489	972711766663802880|
972598262271131648	972601373102616577|
972598356064309248	972603696793124864|
972599549746270209	972600414091689984|
972600009194647553	972600494567944194|
972600134298193920	972859033597169665|
972600169114906624	972744881117343744|
972600530622144512	972611686657126400|
972600857467367424	972601282870554626|
972601750606794752	972675820668907520|
972601804172165120	972607445532073985|
972602270775853056	972603268604903424|
972602339025653760	972605321171603457|
972602967189684224	972609778156523522|
972603186052820992	972606198263447554|
972603610486882304	972605061225504770|
972604084397268992	972604597792591877|
972605764882911232	972714447713329153|
972605886756777984	972606199102431232|
972606375430823936	973739095263514626|
972607140971003904	972861612414701568|
972608044264841225	972631971544338433|
972608535430352896	972609318418821125|
972609187921453056	972784403868012549|
972609810943242241	972629335646621696|
972609953918783493	972611496697126913|
972610113814106112	972610598516113409|
972610517255819265	972619598511001601|
972610520187416576	972621384789630977|
972610656439484416	972925800688238592|
972611517978988549	972634230143569920|
972613092877115392	972620881846390784|
972613557140340736	972613890289713153|
972613763986726912	972749614402154496|
972614444172890117	972618629182144512|
972614514507157504	972617302418968576|
972614641380507653	972618281684217856|
972615364885524485	972615751575195649|
972615392937107456	972624633668292608|
972615971847524352	972617748881772545|
972616798699999232	972618017375895552|
972616806035795971	972620285076824064|
972617453560782848	972679346468003840|
972617565628502017	972619452171870208|
972617709228761088	972622720583204865|
972618017375895552	972693576894369792|
972618136347381761	972618574568321025|
972618212230778882	972898230013919234|
972618267243134976	972624698142961664|
972618421241196544	972858953062371329|
972619765670907905	972621054404382721|
972620121498767360	972681035463839745|
972620282249863170	972620948175286272|
972620456304967680	972629477791449088|
972620670428483584	975841241525964800|
972620744889741312	973371822048595968|
972620762862505986	972637816562872321|
972621499952779264	972623686619590657|
972621957035450371	972626972009431041|
972622593898483712	972835766190698496|
972622794545647616	972738377647837184|
972622883783630848	972624620456046592|
972623303893573632	972637380560785410|
972624065222488064	972624067546071040|
972624156104773633	972626865826381824|
972624545424314368	972992563224424449|
972625052322721792	972625768894345216|
972625737290166272	972636449098096640|
972625975124017152	972720681615011840|
972626227902189568	972627006574809088|
972626421364518913	972628581577879553|
972626879047000064	972882445648498688|
972627497140486149	972816010578247682|
972629500864466944	972633112667713537|
972629696386158594	972826583009562624|
972629741248360454	972648522477645826|
972629923805519872	972634207821484032|
972630031338909698	972631174630780933|
972630078856269825	974281816793337856|
972630085806125057	972630932426551296|
972630191834128384	972917726657372161|
972630639735271424	972648084785147904|
972630870380236800	972631858826551296|
972631789062811648	973059945414447104|
972632010916286464	972632721897017344|
972632251786809345	972638464947634177|
972632460898066432	972643472938237952|
972633307715461120	972637831247155200|
972633465266032642	972633986202767360|
972634128800780288	973207438114611202|
972634463602651136	972693295251050496|
972634486461616128	973102393125670913|
972635060288487424	972636712374546433|
972635247560011776	972640487973838848|
972635745142878213	972648472246607873|
972635837069516803	972895191446278144|
972636056997699586	972637454749634560|
972636152506220544	972638011266621440|
972636395452993536	972636796235399168|
972636452839477249	972648775775698944|
972636773581979648	972638392545505280|
972637182929375233	972682868290830336|
972637693069987851	972861263771586561|
972638902027718657	972835431732727810|
972639025642311687	972863630034128896|
972639214230683648	972640833425084416|
972640310437335042	972872506527879168|
972640980670103552	972862409181310977|
972641525967532033	972764403954278401|
972641790795960320	972645470022651904|
972641886296043520	972642343680651264|
972642403189428224	972660632867786753|
972644394284154881	972645430780571648|
972644567609741315	972854080371613696|
972644656176553985	972671493216731137|
972645038097301505	972646088313393153|
972645105009127424	972849608585043969|
972645875544678402	972680085768568832|
972646220010176513	972650965026443264|
972646538731249664	972666173266395136|
972647312571949057	972660686642819073|
972647673944780802	972648781006147584|
972647727581581312	972650533646487557|
972649191855009793	972652591912976384|
972649504880103430	972687450484097024|
972649542159159296	972650566487855104|
972650072713252864	972769577653465088|
972650286245441537	972651826268033024|
972650459700764672	972653372921778178|
972650669180989441	972658442828574720|
972651058857234433	972651809088180224|
972651064162947073	972652792723644416|
972651210900520960	972653021845966848|
972651668155326464	973582997973880833|
972652085929005056	972687488757182464|
972652350732091392	972998619711275008|
972652792723644416	972840486695251973|
972653211042631680	972730121927954432|
972653382627295232	972654167809544192|
972653557324238848	972732419475349506|
972653683099033602	972654202282561537|
972653712509415424	972662557566681088|
972654163543953409	972654590641532928|
972654218430558208	972670139954094081|
972654229167984640	972655475606122498|
972654494549987330	972676874190118912|
972654617292038144	972875764386340867|
972655212409380864	972655848626438145|
972655454093418501	972660812484509696|
972655843501133824	972702012667252736|
972656021649985536	972658163509006336|
972656032324444165	972660445223051264|
972657142326022145	972784200570097665|
972657295485210624	972693548620505088|
972657574217646082	972669657663537152|
972657757487812608	972658210262921216|
972658210262921216	972705880968978433|
972659108670210049	972663341540888576|
972659895857131520	972662610687614976|
972660114078470145	972660993359843328|
972660780817465344	972661229683650560|
972660855899762688	972679050345955330|
972660885863923712	972662507033780224|
972661655321698304	972679469797343232|
972662722461609984	972684842067374080|
972662937981673472	972669673622863872|
972663233411608577	972665181154066432|
972663250486743040	972737637223227392|
972663428056838145	972666777418326016|
972664367773863936	972836359403704321|
972665214318534656	972665799046447104|
972665428366450689	972972932526985219|
972665572394766336	972665577490829312|
972666268816957440	972667590765170688|
972666603618873344	973206636142759937|
972667198329249794	972923240967385088|
972667801713471488	972669967371046912|
972667887830827010	972668177116098560|
972668425829928962	972690796100034560|
972670467164262400	972706506977173504|
972670474923728896	972787469115645955|
972670717878833152	972671842870812677|
972670737264926720	972671364749545472|
972671104861880321	972770230714949632|
972671690332229632	972675284234358784|
972672356547219457	972844224050708480|
972672728053424133	972673762637234176|
972673128399867904	973048122313027584|
972673589311918080	972676599823904769|
972674755185737729	972689734316314624|
972675337577549826	972745157950017536|
972676056409808896	972684420128919553|
972677865358680065	972680069775855616|
972678006249545728	972907504882593797|
972678810318581760	972678817889357824|
972679638941126658	972701383525830656|
972679720851595264	972694912964747264|
972681534858776576	972805674492100609|
972681706095378432	972682425569595392|
972681845035995138	972682400500105216|
972682243205451776	972682943675056130|
972682894446612480	972858692877025280|
972683625820016646	972881831250055169|
972683995451404288	972960017249742849|
972684897172316160	972717383285690370|
972686021170143232	972694317050580992|
972686194483003392	972688416180711424|
972686579608236032	972688211913986048|
972687506075402240	972707886592811008|
972687984192622592	972690294884978688|
972688946592333824	972692590704312321|
972689371378761728	972690502926479361|
972689560261070848	972689911282372608|
972691297973751808	972691298753957888|
972691586437009408	972692071512526848|
972691768754909184	972692330598682624|
972691920823623680	972726049883607040|
972692128575860736	972696254894440449|
972692301519597568	972692679032061952|
972692702956544000	972698428110196737|
972693519923105797	972750527523147776|
972694807054139393	972695577514229761|
972695844792156160	972696570733842432|
972695901683798017	972719880754683904|
972696650916405248	972697396449763328|
972696998250885126	972697369643909120|
972697411146588160	972699621104541696|
972699044429606912	972700067546259456|
972699622702485504	972704567296184320|
972700033471602688	972700988837539843|
972700952636600320	972863671809519617|
972701386814050304	972702101435486209|
972701416988008449	972828505166753792|
